2/23/14,World Golf Championships-Accenture Match Play Championship,9000000,,,Jason Day,,1530000,The GC at Dove Mountain, Marana, AZ ,,72,7791,,
2/24/13,World Golf Championships-Accenture Match Play Championship,8750000,,,Matt Kuchar,,1500000,The GC at Dove Mountain, Marana, AZ ,,72,7791,,
2/26/12,World Golf Championships-Accenture Match Play Championship,8500000,,,Hunter Mahan,,1400000,Ritz-Carlton GC, Dove Mountain, Marana, AZ ,72,7791,,
2/27/11,World Golf Championships-Accenture Match Play Championship,8500000,,,Luke Donald,,1400000,Ritz-Carlton GC, Dove Mountain, Marana, AZ ,72,7791,,
2/21/10,World Golf Championships-Accenture Match Play Championship,8500000,,,Ian Poulter,,1400000,Ritz-Carlton GC, Dove Mountain, Marana, AZ ,72,7849,,
3/1/09,World Golf Championships-Accenture Match Play Championship,8500000,,,Geoff Ogilvy,,1400000,Ritz-Carlton GC, Dove Mountain, Marana, AZ ,72,7849,,
2/24/08,World Golf Championships-Accenture Match Play Championship,8000000,,,Tiger Woods,,1350000,The Gallery at Dove Mountain, Marana, AZ ,,72,7413,,
2/25/07,World Golf Championships-Accenture Match Play Championship,8000000,,,Henrik Stenson,,1350000,The Gallery at Dove Mountain, Marana, AZ ,,72,7466,,
2/26/06,World Golf Championships-Accenture Match Play Championship,7500000,,,Geoff Ogilvy,,1300000,La Costa Resort and Spa, Carlsbad, CA ,,72,7277,,
2/27/05,World Golf Championships-Accenture Match Play Championship,7500000,,,David Toms,,1300000,La Costa Resort and Spa, Carlsbad, CA ,,72,7277,,
2/29/04,World Golf Championships-Accenture Match Play Championship,7000000,,,Tiger Woods,,1200000,La Costa Resort and Spa, Carlsbad, CA ,,72,7247,,
3/2/03,World Golf Championships-Accenture Match Play Championship,6000000,,,Tiger Woods,,1050000,La Costa Resort and Spa, Carlsbad, CA ,,72,7247,,
2/24/02,World Golf Championships-Accenture Match Play Championship,5500000,,,Kevin Sutherland,,1000000,La Costa Resort and Spa, Carlsbad, CA ,,72,7022,,
1/7/01,World Golf Championships-Accenture Match Play Championship,5000000,,,Steve Stricker,,1000000,The Metropolitan Club, ,,,72,7066,,
2/27/00,World Golf Championships-Accenture Match Play Championship,5000000,,,Darren Clarke,,1000000,La Costa Resort and Spa, Carlsbad, CA ,,72,7022,,
2/28/99,World Golf Championships-Accenture Match Play Championship,5000000,,,Jeff Maggert,,1000000,La Costa Resort and Spa, Carlsbad, CA ,,72,7022,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
3/26/23,Corales Puntacana Championship,3800000,269,-19,Matt Wallace,,684000,Puntacana Resort & Club (Corales Golf Course), ,,,72,7670,,
3/27/22,Corales Puntacana Championship,3700000,271,-17,Chad Ramey,,666000,Puntacana Resort & Club (Corales Golf Course), ,,,72,7670,,
3/28/21,Corales Puntacana Resort & Club Championship,3000000,276,-12,Joel Dahmen,,540000,Corales Golf Course, ,,,72,7670,,
9/27/20,Corales Puntacana Resort & Club Championship,4000000,270,-18,Hudson Swafford,,720000,Corales Golf Course, ,,,72,7666,,
3/31/19,Corales Puntacana Resort & Club Championship,3000000,270,-18,Graeme McDowell,,540000,Corales Golf Club, ,,,72,7670,,
3/25/18,Corales Puntacana Resort & Club Championship,3000000,270,-18,Brice Garnett,,540000,Corales Golf Club, ,,,72,7670,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
4/2/23,Valero Texas Open,8900000,273,-15,Corey Conners,,1602000,TPC San Antonio (Oaks Course), San Antonio, TX ,,72,7438,,
4/3/22,Valero Texas Open,8600000,275,-13,J.J. Spaun,,1548000,TPC San Antonio (Oaks Course), San Antonio, TX ,,72,7438,,
4/4/21,Valero Texas Open,7700000,270,-18,Jordan Spieth,,1386000,TPC San Antonio (Oaks Course), San Antonio, TX ,,72,7494,,
4/7/19,Valero Texas Open,7500000,268,-20,Corey Conners,,1350000,TPC San Antonio - AT&T Oaks, San Antonio, TX ,,72,7435,,
4/22/18,Valero Texas Open,6200000,271,-17,Andrew Landry,,1116000,TPC San Antonio - AT&T Oaks, San Antonio, TX ,,72,7435,,
4/23/17,Valero Texas Open,6200000,276,-12,Kevin Chappell,,1116000,TPC San Antonio - AT&T Oaks, San Antonio, TX ,,72,7435,,
4/24/16,Valero Texas Open,6200000,276,-12,Charley Hoffman,,1116000,TPC San Antonio - AT&T Oaks, San Antonio, TX ,,72,7435,,
3/29/15,Valero Texas Open,6200000,277,-11,Jimmy Walker,,1116000,JW Marriott TPC San Antonio, San Antonio, TX ,,72,7435,,
3/30/14,Valero Texas Open,6200000,280,-8,Steven Bowditch,,1116000,JW Marriott TPC San Antonio, San Antonio, TX ,,72,7435,,
4/7/13,Valero Texas Open,6200000,274,-14,Martin Laird,,1116000,TPC San Antonio, San Antonio, TX ,,72,7435,,
4/22/12,Valero Texas Open,6200000,279,-9,Ben Curtis,,1116000,TPC San Antonio, San Antonio, TX ,,72,7435,,
4/17/11,Valero Texas Open,6200000,280,-8,Brendan Steele,,1116000,TPC San Antonio, San Antonio, TX ,,72,7435,,
5/16/10,Valero Texas Open,6100000,274,-14,Adam Scott,,1098000,TPC San Antonio, San Antonio, TX ,,72,7435,,
5/17/09,Valero Texas Open,6100000,265,-15,Zach Johnson ,p,1098000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
10/12/08,Valero Texas Open,4500000,261,-19,Zach Johnson,,810000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
10/7/07,Valero Texas Open,4500000,261,-19,Justin Leonard ,p,810000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
9/24/06,Valero Texas Open,4000000,265,-15,Eric Axley,,720000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
9/25/05,Valero Texas Open,3500000,262,-18,Robert Gamez,,630000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
9/19/04,Valero Texas Open,3500000,261,-19,Bart Bryant,,630000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
9/28/03,Valero Texas Open,3500000,254,-26,Tommy Armour III,,630000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
9/29/02,Valero Texas Open,3500000,261,-19,Loren Roberts,,630000,LaCantera GC (Resort), San Antonio, TX ,,70,6881,,
9/30/01,Texas Open at LaCantera,3000000,266,-18,Justin Leonard,,540000,LaCantera GC (Resort), San Antonio, TX ,,71,6928,,
9/24/00,Westin Texas Open at LaCantera,2600000,261,-19,Justin Leonard,,468000,LaCantera GC (Resort), San Antonio, TX ,,70,6905,,
9/26/99,Westin Texas Open,2000000,270,-18,Duffy Waldorf ,p,360000,LaCantera GC (Resort), San Antonio, TX ,,72,7001,,
9/27/98,Westin Texas Open,1700000,270,-18,Hal Sutton,,306000,LaCantera GC (Resort), San Antonio, TX ,,72,7001,,
9/21/97,LaCantera Texas Open,1400000,271,-17,Tim Herron,,252000,LaCantera GC (Resort), San Antonio, TX ,,72,7001,,
10/13/96,LaCantera Texas Open,1200000,275,-13,David Ogrin,,216000,LaCantera GC (Resort), San Antonio, TX ,,72,7001,,
10/22/95,LaCantera Texas Open,1100000,268,-20,Duffy Waldorf,,198000,LaCantera GC (Resort), San Antonio, TX ,,72,6899,,
10/16/94,Texas Open,1000000,265,-19,Bob Estes,,180000,Oak Hills CC, San Antonio, TX ,,71,6650,,
10/17/93,H.E.B. Texas Open,1000000,263,-21,Jay Haas ,p,180000,Oak Hills CC, San Antonio, TX ,,71,6650,,
10/25/92,H.E.B. Texas Open,900000,263,-21,Nick Price ,p,162000,Oak Hills CC, San Antonio, TX ,,71,6650,,
10/6/91,H.E.B. Texas Open,900000,269,-11,Blaine McCallister ,p,162000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/7/90,H.E.B. Texas Open,800000,261,-19,Mark O'Meara,,144000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/8/89,Texas Open,600000,258,-22,Donnie Hammond,,108000,Oak Hills CC, San Antonio, TX ,,70,6577,,
10/16/88,Texas Open,600000,259,-21,Corey Pavin,,108000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/26/86,Vantage Championship,1000000,196,-14,Ben Crenshaw,,180000,Oak Hills CC, San Antonio, TX ,,70,6576,,
9/29/85,Texas Open,350000,268,-12,John Mahaffey ,p,63000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/7/84,Texas Open,350000,266,-14,Calvin Peete,,63000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/2/83,Texas Open,300000,261,-19,Jim Colbert,,54000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/3/82,Texas Open,250000,262,-18,Jay Haas,,45000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/4/81,Texas Open,250000,266,-14,Bill Rogers ,p,45000,Oak Hills CC, San Antonio, TX ,,70,6576,,
9/21/80,San Antonio Texas Open,250000,265,-15,Lee Trevino,,45000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/7/79,San Antonio Texas Open,250000,268,-12,Lou Graham,,45000,Oak Hills CC, San Antonio, TX ,,70,6576,,
9/17/78,San Antonio Texas Open,200000,265,-15,Ron Streck,,40000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/16/77,San Antonio Texas Open,150000,266,-14,Hale Irwin,,30000,Oak Hills CC, San Antonio, TX ,,70,6576,,
10/17/76,San Antonio Texas Open,125000,273,-15,Butch Baird ,p,25000,Woodlake GC, San Antonio, TX ,,72,7143,,
10/19/75,San Antonio Texas Open,125000,275,-13,Don January ,p,25000,Woodlake GC, San Antonio, TX ,,72,7143,,
10/20/74,San Antonio Texas Open,125000,269,-19,Terry Diehl,,25000,Woodlake GC, San Antonio, TX ,,72,7143,,
11/4/73,San Antonio Texas Open,125000,270,-18,Ben Crenshaw,,25000,Woodlake GC, San Antonio, TX ,,72,7143,,
11/5/72,San Antonio Texas Open,125000,273,-15,Mike Hill,,25000,Woodlake GC, San Antonio, TX ,,72,7143,,
2/22/70,San Antonio Open Invitational,100000,273,-11,Ron Cerrudo,,20000,Pecan Valley CC, San Antonio, TX ,,71,7183,,
5/11/69,Texas Open Invitational,100000,274,-10,Deane Beman ,p,20000,Pecan Valley CC, San Antonio, TX ,,71,7183,,
4/30/67,Texas Open Invitational,100000,277,-7,Chi Chi Rodriguez,,20000,Pecan Valley CC, San Antonio, TX ,,71,7183,,
5/1/66,Texas Open Invitational,80000,272,-8,Harold Henning,,13000,Oak Hills CC, San Antonio, TX ,,70,6576,,
4/25/65,Texas Open Invitational,50000,270,-10,Frank Beard,,7500,Oak Hills CC, San Antonio, TX ,,70,6576,,
4/26/64,Texas Open Invitational,40000,273,-7,Bruce Crampton,,5800,Oak Hills CC, San Antonio, TX ,,70,6576,,
4/28/63,Texas Open Invitational,30000,268,-12,Phil Rodgers,,4300,Oak Hills CC, San Antonio, TX ,,70,6576,,
4/29/62,Texas Open Invitational,30000,273,-7,Arnold Palmer,,4300,Oak Hills CC, San Antonio, TX ,,70,6576,,
4/30/61,Texas Open Invitational,30000,270,-10,Arnold Palmer,,4300,Oak Hills CC, San Antonio, TX ,,70,6576,,
2/28/60,Texas Open Invitational,20000,276,-12,Arnold Palmer,,2800,Fort Sam Houston, San Antonio, TX ,,72,6566,,
2/22/59,Texas Open Invitational,20000,276,-8,Wes Ellis,,2800,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/16/58,Texas Open Invitational,15000,274,-10,Bill Johnston,,2000,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/17/57,Texas Open Invitational,20000,271,-13,Jay Hebert,,2800,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/19/56,Texas Open Invitational,18750,276,-12,Gene Littler,,3750,Fort Sam Houston, San Antonio, TX ,,72,6566,,
2/20/55,Texas Open,12500,257,-27,Mike Souchak,,2200,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/21/54,Texas Open,12500,259,-25,Chandler Harper,,2200,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/15/53,Texas Open,10400,264,-20,Tony Holguin,,2000,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/17/52,Texas Open,10000,260,-24,"Jack Burke, Jr.",,2000,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/11/51,Texas Open,10000,265,-19,E. Harrison ,p,2000,Fort Sam Houston, San Antonio, TX ,,72,6566,,
2/11/51,Texas Open,NULL,NULL,,NULL,,,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/12/50,Texas Open,10000,265,-19,Sam Snead,,2000,Fort Sam Houston, San Antonio, TX ,,72,6566,,
2/12/50,Texas Open,NULL,NULL,,NULL,,,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/13/49,Texas Open,10000,268,-20,Dave Douglas,,2000,Brackenridge Park GC, San Antonio, TX ,,72,6930,,
2/8/48,Texas Open,10000,264,-24,Sam Snead,,2000,Brackenridge Park GC, San Antonio, TX ,,72,6930,,
2/9/47,San Antonio Texas Open,10000,265,,Ed Oliver,,2000,Brackenridge Park GC, San Antonio, TX ,,72,6930,,
2/10/46,San Antonio Texas Open,8000,264,,Ben Hogan,,1500,Brackenridge Park GC, San Antonio, TX ,,72,6930,,
1/28/45,Texas Open,5000,268,,Sam Byrd,,1000,Willow Springs GC, San Antonio, TX ,,72,6930,,
2/14/44,Texas Open,7000,273,,Johnny Revolta,,1000,Willow Springs GC, San Antonio, TX ,,72,6930,,
2/15/42,Texas Open,5000,272,-16,Chick Harbert ,p,1000,Willow Springs GC, San Antonio, TX ,,72,6930,,
2/9/41,Texas Open,5000,273,-15,Lawson Little,,1200,Willow Springs GC, San Antonio, TX ,,72,6930,,
2/11/40,Texas Open,5000,271,,Byron Nelson ,p,1500,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/12/39,Texas Open,5000,271,-13,E. Harrison,,1200,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/11/34,Texas Open,2500,283,70,Wiffy Cox,,750,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/2/32,Texas Open,2500,287,145,Clarence Clark,,600,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/1/31,Texas Open,6500,281,-3,Abe Espinosa,,1500,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/2/30,Texas Open,,277,-7,Denny Shute,,,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
1/27/29,Texas Open,6500,277,64,Bill Mehlhorn,,1500,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/7/28,Texas Open,,297,9,Bill Mehlhorn,,1500,Willow Springs GC, San Antonio, TX ,,72,6930,,
1/29/27,Texas Open,6000,292,4,Bobby Cruickshank,,1500,Willow Springs GC, San Antonio, TX ,,72,6930,,
1/17/26,Texas Open,5400,288,4,Macdonald Smith,,1500,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/14/25,Texas Open,6000,284,71,Joe Turnesa,,,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/14/24,Texas Open,6000,279,66,"Joe Kirkwood, Sr.",,1500,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
1/27/23,Texas Open,,279,66,Walter Hagen ,p,,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
2/4/22,Texas Open,,281,139,Robert MacDonald,,,Brackenridge Park GC, San Antonio, TX ,,71,6185,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
4/9/23,Masters Tournament,18000000,276,-12,Jon Rahm,,3240000,Augusta National Golf Club, Augusta, GA ,,72,7545,,
4/10/22,Masters Tournament,15000000,278,-10,Scottie Scheffler,,2700000,Augusta National Golf Club, Augusta, GA ,,72,7510,,
4/11/21,Masters Tournament,11500000,278,-10,Hideki Matsuyama,,2070000,Augusta National Golf Club, Augusta, GA ,,72,7475,,
11/15/20,Masters Tournament,11500000,268,-20,Dustin Johnson,,2070000,Augusta National Golf Club, Augusta, GA ,,72,7475,,
4/14/19,Masters Tournament,11500000,275,-13,Tiger Woods,,2070000,Augusta National GC, Augusta, GA ,,72,7475,,
4/8/18,Masters Tournament,11000000,273,-15,Patrick Reed,,1980000,Augusta National GC, Augusta, GA ,,72,7435,,
4/9/17,Masters Tournament,10000000,279,-9,Sergio Garcia ,p,1980000,Augusta National GC, Augusta, GA ,,72,7435,,
4/10/16,Masters Tournament,10000000,283,-5,Danny Willett,,1800000,Augusta National GC, Augusta, GA ,,72,7435,,
4/12/15,Masters Tournament,10000000,270,-18,Jordan Spieth,,1800000,Augusta National GC, Augusta, GA ,,72,7435,,
4/13/14,Masters Tournament,9000000,280,-8,Bubba Watson,,1620000,Augusta National GC, Augusta, GA ,,72,7435,,
4/14/13,Masters Tournament,8000000,279,-9,Adam Scott ,p,1440000,Augusta National GC, Augusta, GA ,,72,7435,,
4/8/12,Masters Tournament,8000000,278,-10,Bubba Watson ,p,1440000,Augusta National GC, Augusta, GA ,,72,7435,,
4/10/11,Masters Tournament,7500000,274,-14,Charl Schwartzel,,1440000,Augusta National GC, Augusta, GA ,,72,7435,,
4/11/10,Masters Tournament,7500000,272,-16,Phil Mickelson,,1350000,Augusta National GC, Augusta, GA ,,72,7435,,
4/12/09,Masters Tournament,7000000,276,-12,Ángel Cabrera ,p,1350000,Augusta National GC, Augusta, GA ,,72,7435,,
4/13/08,Masters Tournament,7000000,280,-8,Trevor Immelman,,1350000,Augusta National GC, Augusta, GA ,,72,7445,,
4/8/07,Masters Tournament,7000000,289,1,Zach Johnson,,1305000,Augusta National GC, Augusta, GA ,,72,7445,,
4/9/06,Masters Tournament,7000000,281,-7,Phil Mickelson,,1260000,Augusta National GC, Augusta, GA ,,72,7445,,
4/10/05,Masters Tournament,7000000,276,-12,Tiger Woods ,p,1260000,Augusta National GC, Augusta, GA ,,72,7290,,
4/11/04,Masters Tournament,6000000,279,-9,Phil Mickelson,,1170000,Augusta National GC, Augusta, GA ,,72,7290,,
4/13/03,Masters Tournament,6000000,281,-7,Mike Weir ,p,1080000,Augusta National GC, Augusta, GA ,,72,7290,,
4/14/02,Masters Tournament,5600000,276,-12,Tiger Woods,,1008000,Augusta National GC, Augusta, GA ,,72,7270,,
4/8/01,Masters Tournament,5600000,272,-16,Tiger Woods,,1008000,Augusta National GC, Augusta, GA ,,72,6985,,
4/9/00,Masters Tournament,3200000,278,-10,Vijay Singh,,828000,Augusta National GC, Augusta, GA ,,72,6925,,
4/11/99,Masters Tournament,4000000,280,-8,José María Olazábal,,720000,Augusta National GC, Augusta, GA ,,72,6925,,
4/12/98,Masters Tournament,3000000,279,-9,Mark O'Meara,,576000,Augusta National GC, Augusta, GA ,,72,6925,,
4/13/97,Masters Tournament,2700000,270,-18,Tiger Woods,,486000,Augusta National GC, Augusta, GA ,,72,6925,,
4/14/96,Masters Tournament,2500000,276,-12,Nick Faldo,,450000,Augusta National GC, Augusta, GA ,,72,6905,,
4/9/95,Masters Tournament,2200000,274,-14,Ben Crenshaw,,396000,Augusta National GC, Augusta, GA ,,72,6905,,
4/10/94,Masters Tournament,2000000,279,-9,José María Olazábal,,360000,Augusta National GC, Augusta, GA ,,72,6905,,
4/11/93,Masters Tournament,1700000,277,-11,Bernhard Langer,,306000,Augusta National GC, Augusta, GA ,,72,6905,,
4/12/92,Masters Tournament,1500000,275,-13,Fred Couples,,270000,Augusta National GC, Augusta, GA ,,72,6905,,
4/14/91,Masters Tournament,1350000,277,-11,Ian Woosnam,,243000,Augusta National GC, Augusta, GA ,,72,6905,,
4/8/90,Masters Tournament,1250000,278,-10,Nick Faldo ,p,225000,Augusta National GC, Augusta, GA ,,72,6905,,
4/9/89,Masters Tournament,1000000,283,-5,Nick Faldo ,p,200000,Augusta National GC, Augusta, GA ,,72,6905,,
4/10/88,Masters Tournament,1000000,281,-7,Sandy Lyle,,183800,Augusta National GC, Augusta, GA ,,72,6905,,
4/12/87,Masters Tournament,867100,285,-3,Larry Mize ,p,162000,Augusta National GC, Augusta, GA ,,72,6905,,
4/13/86,Masters Tournament,758600,279,-9,Jack Nicklaus,,144000,Augusta National GC, Augusta, GA ,,72,6905,,
4/14/85,Masters Tournament,700793,282,-6,Bernhard Langer,,126000,Augusta National GC, Augusta, GA ,,72,6905,,
4/15/84,Masters Tournament,612900,277,-11,Ben Crenshaw,,108000,Augusta National GC, Augusta, GA ,,72,6905,,
4/11/83,Masters Tournament,500000,280,-8,Seve Ballesteros,,90000,Augusta National GC, Augusta, GA ,,72,6905,,
4/11/82,Masters Tournament,367152,284,-4,Craig Stadler ,p,64000,Augusta National GC, Augusta, GA ,,72,6905,,
4/12/81,Masters Tournament,362587,280,-8,Tom Watson,,60000,Augusta National GC, Augusta, GA ,,72,6905,,
4/13/80,Masters Tournament,359949,275,-13,Seve Ballesteros,,55000,Augusta National GC, Augusta, GA ,,72,7040,,
4/15/79,Masters Tournament,299625,280,-8,Fuzzy Zoeller ,p,50000,Augusta National GC, Augusta, GA ,,72,7040,,
4/9/78,Masters Tournament,262402,277,-11,Gary Player,,45000,Augusta National GC, Augusta, GA ,,72,7040,,
4/10/77,Masters Tournament,280477,276,-12,Tom Watson,,40000,Augusta National GC, Augusta, GA ,,72,7030,,
4/11/76,Masters Tournament,254852,271,-17,Raymond Floyd,,40000,Augusta National GC, Augusta, GA ,,72,7030,,
4/13/75,Masters Tournament,242750,276,-12,Jack Nicklaus,,40000,Augusta National GC, Augusta, GA ,,72,7020,,
4/14/74,Masters Tournament,229000,278,-10,Gary Player,,35000,Augusta National GC, Augusta, GA ,,72,7020,,
4/8/73,Masters Tournament,224825,283,-5,Tommy Aaron,,30000,Augusta National GC, Augusta, GA ,,72,6980,,
4/9/72,Masters Tournament,204000,286,-2,Jack Nicklaus,,25000,Augusta National GC, Augusta, GA ,,72,6980,,
4/11/71,Masters Tournament,197976,279,-9,Charles Coody,,25000,Augusta National GC, Augusta, GA ,,72,6980,,
4/12/70,Masters Tournament,203801,279,-9,Billy Casper ,p,25000,Augusta National GC, Augusta, GA ,,72,6980,,
4/13/69,Masters Tournament,149974,281,-7,George Archer,,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/14/68,Masters Tournament,142975,277,-11,Bob Goalby,,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/9/67,Masters Tournament,154850,280,-8,Gay Brewer,,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/11/66,Masters Tournament,152880,288,0,Jack Nicklaus ,p,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/11/65,Masters Tournament,137675,271,-17,Jack Nicklaus,,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/12/64,Masters Tournament,129800,276,-12,Arnold Palmer,,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/7/63,Masters Tournament,94000,286,-2,Jack Nicklaus,,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/8/62,Masters Tournament,109100,280,-8,Arnold Palmer ,p,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/10/61,Masters Tournament,99500,280,-8,Gary Player,,20000,Augusta National GC, Augusta, GA ,,72,6980,,
4/10/60,Masters Tournament,87050,282,-6,Arnold Palmer,,17500,Augusta National GC, Augusta, GA ,,72,6980,,
4/5/59,Masters Tournament,76100,284,-4,Art Wall,,15000,Augusta National GC, Augusta, GA ,,72,6980,,
4/6/58,Masters Tournament,60050,284,-4,Arnold Palmer,,11250,Augusta National GC, Augusta, GA ,,72,6980,,
4/7/57,Masters Tournament,53300,283,-5,Doug Ford,,8750,Augusta National GC, Augusta, GA ,,72,6980,,
4/8/56,Masters Tournament,42000,289,1,"Jack Burke, Jr.",,6000,Augusta National GC, Augusta, GA ,,72,6965,,
4/10/55,Masters Tournament,33750,279,-9,Cary Middlecoff,,5000,Augusta National GC, Augusta, GA ,,72,6965,,
4/11/54,Masters Tournament,33500,289,1,Sam Snead ,p,5000,Augusta National GC, Augusta, GA ,,72,6950,,
4/12/53,Masters Tournament,24410,274,-14,Ben Hogan,,4000,Augusta National GC, Augusta, GA ,,72,6950,,
4/6/52,Masters Tournament,20000,286,-2,Sam Snead,,4000,Augusta National GC, Augusta, GA ,,72,6950,,
4/8/51,Masters Tournament,10000,280,-8,Ben Hogan,,3000,Augusta National GC, Augusta, GA ,,72,6900,,
4/9/50,Masters Tournament,12000,283,-5,Jimmy Demaret,,2400,Augusta National GC, Augusta, GA ,,72,6900,,
4/10/49,Masters Tournament,11000,282,-6,Sam Snead,,2750,Augusta National GC, Augusta, GA ,,72,6900,,
4/11/48,Masters Tournament,10000,279,-9,Claude Harmon,,2500,Augusta National GC, Augusta, GA ,,72,6900,,
4/6/47,Masters Tournament,10000,281,-7,Jimmy Demaret,,2500,Augusta National GC, Augusta, GA ,,72,6800,,
4/7/46,Masters Tournament,10000,282,-6,Herman Keiser,,2500,Augusta National GC, Augusta, GA ,,72,6800,,
4/12/42,Masters Tournament,5000,280,-8,Byron Nelson ,p,1500,Augusta National GC, Augusta, GA ,,72,6800,,
4/6/41,Masters Tournament,5000,280,-8,Craig Wood,,1500,Augusta National GC, Augusta, GA ,,72,6800,,
4/7/40,Masters Tournament,5000,280,-8,Jimmy Demaret,,1500,Augusta National GC, Augusta, GA ,,72,6800,,
4/2/39,Masters Tournament,5000,279,-9,Ralph Guldahl,,1500,Augusta National GC, Augusta, GA ,,72,6800,,
4/4/38,Masters Tournament,5000,285,-3,Henry Picard,,1500,Augusta National GC, Augusta, GA ,,72,6800,,
4/4/37,Augusta National Invitation,5000,283,-5,Byron Nelson,,1500,Augusta National GC, Augusta, GA ,,72,6700,,
4/5/36,Augusta National Invitation,5000,285,-3,Horton Smith,,1500,Augusta National GC, Augusta, GA ,,72,6700,,
4/7/35,Augusta National Invitation,5000,282,-6,Gene Sarazen ,p,1500,Augusta National GC, Augusta, GA ,,72,6700,,
3/25/34,Augusta National Invitation,5000,284,-4,Horton Smith,,1500,Augusta National GC, Augusta, GA ,,72,6700,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
4/16/23,RBC Heritage,20000000,267,-17,Matt Fitzpatrick ,p,3600000,Harbour Town Golf Links, Hilton Head Island, SC ,,71,7213,,
4/17/22,RBC Heritage,8000000,271,-13,Jordan Spieth ,p,1440000,Harbour Town Golf Links, Hilton Head Island, SC ,,71,7191,,
4/18/21,RBC Heritage,7100000,265,-19,Stewart Cink,,1278000,Harbour Town Golf Links, Hilton Head Island, SC ,,71,7121,,
6/21/20,RBC Heritage,7100000,262,-22,Webb Simpson,,1278000,Harbour Town Golf Links, Hilton Head Island, SC ,,71,7099,,
4/21/19,RBC Heritage,6900000,272,-12,C.T. Pan,,1242000,Harbour Town GL, Hilton Head Island, SC ,,71,7099,,
4/15/18,RBC Heritage,6700000,272,-12,Satoshi Kodaira ,p,1206000,Harbour Town GL, Hilton Head Island, SC ,,71,7099,,
4/16/17,RBC Heritage,6500000,271,-13,Wesley Bryan,,1170000,Harbour Town GL, Hilton Head Island, SC ,,71,7099,,
4/17/16,RBC Heritage,5900000,275,-9,Branden Grace,,1062000,Harbour Town GL, Hilton Head Island, SC ,,71,7099,,
4/19/15,RBC Heritage,5900000,266,-18,Jim Furyk ,p,1062000,Harbour Town GL, Hilton Head Island, SC ,,71,7101,,
4/20/14,RBC Heritage,5800000,273,-11,Matt Kuchar,,1044000,Harbour Town GL, Hilton Head Island, SC ,,71,7101,,
4/21/13,RBC Heritage,5800000,275,-9,Graeme McDowell ,p,1044000,Harbour Town GL, Hilton Head Island, SC ,,71,7101,,
4/15/12,RBC Heritage,5700000,270,-14,Carl Pettersson,,1026000,Harbour Town GL, Hilton Head Island, SC ,,71,7101,,
4/24/11,The Heritage,5700000,272,-12,Brandt Snedeker ,p,1026000,Harbour Town GL, Hilton Head Island, SC ,,71,6973,,
